,Pairs,source,target,Reaction,RPAIR_main
33055,C00004_C00477,C00004,C00477,R08141,2
33056,C00003_C00004,C00004,C00003,R08141,1
33057,C00080_C00477,C00080,C00477,R08141,2
33058,C00003_C00080,C00080,C00003,R08141,2
33059,C00477_C16499,C00477,C16499,R08142,1
33060,C02633_C16500,C02633,C16500,R08143,1
33061,C00448_C01126,C00448,C01126,R08144,1
33062,C00009_C00448,C00448,C00009,R08144,2
33063,C00001_C01126,C00001,C01126,R08144,2
33064,C00001_C00009,C00001,C00009,R08144,0
33065,C03461_C16502,C03461,C16502,R08146,0
33066,C00004_C03461,C03461,C00004,R08146,2
33067,C00080_C03461,C03461,C00080,R08146,2
33068,C00003_C16502,C00003,C16502,R08146,2
33069,C00003_C00004,C00003,C00004,R08146,1
33070,C00003_C00080,C00003,C00080,R08146,2
33071,C00001_C16502,C00001,C16502,R08146,0
33072,C00001_C00004,C00001,C00004,R08146,2
33073,C00001_C00080,C00001,C00080,R08146,2
33074,C16502_C16503,C16502,C16503,R08147,1
33075,C00021_C16502,C16502,C00021,R08147,2
33076,C00019_C16503,C00019,C16503,R08147,0
33077,C00019_C00021,C00019,C00021,R08147,1
33078,C09694_C16503,C16503,C09694,R08148,1
33079,C03161_C16503,C16503,C03161,R08148,2
33080,C00001_C16503,C16503,C00001,R08148,2
33081,C03024_C09694,C03024,C09694,R08148,2
33082,C03024_C03161,C03024,C03161,R08148,2
33083,C00001_C03024,C03024,C00001,R08148,2
33084,C00007_C09694,C00007,C09694,R08148,0
33085,C00007_C03161,C00007,C03161,R08148,2
33086,C00001_C00007,C00007,C00001,R08148,0
33087,C09694_C16504,C09694,C16504,R08149,1
33088,C00132_C09694,C09694,C00132,R08149,1
33089,C00001_C16504,C00001,C16504,R08149,0
33090,C00001_C00132,C00001,C00132,R08149,0
33091,C16505_C16506,C16505,C16506,R08150,1
33092,C00132_C16505,C16505,C00132,R08150,1
33093,C00001_C16506,C00001,C16506,R08150,0
33094,C00001_C00132,C00001,C00132,R08150,0
33095,C09694_C16504,C16504,C09694,R08151,1
33096,C00021_C16504,C16504,C00021,R08151,2
33097,C00019_C09694,C00019,C09694,R08151,0
33098,C00019_C00021,C00019,C00021,R08151,1
33099,C16504_C16506,C16504,C16506,R08152,1
33100,C00001_C16506,C00001,C16506,R08152,0
33101,C09694_C16505,C09694,C16505,R08153,1
33102,C00001_C16505,C00001,C16505,R08153,0
33103,C16505_C16507,C16505,C16507,R08154,1
33104,C00008_C16505,C16505,C00008,R08154,2
33105,C00002_C16507,C00002,C16507,R08154,0
33106,C00002_C00008,C00002,C00008,R08154,1
33107,C09694_C16508,C09694,C16508,R08155,1
33108,C00229_C05752,C05752,C00229,R08157,2
33109,C05752_C06423,C05752,C06423,R08157,1
33110,C00001_C00229,C00001,C00229,R08157,2
33111,C00001_C06423,C00001,C06423,R08157,0
33112,C00229_C05755,C05755,C00229,R08158,2
33113,C01571_C05755,C05755,C01571,R08158,1
33114,C00001_C00229,C00001,C00229,R08158,2
33115,C00001_C01571,C00001,C01571,R08158,0
33116,C00229_C05761,C05761,C00229,R08159,2
33117,C05761_C06424,C05761,C06424,R08159,1
33118,C00001_C00229,C00001,C00229,R08159,2
33119,C00001_C06424,C00001,C06424,R08159,0
33120,C00078_C02937,C00078,C02937,R08160,2
33121,C00078_C03161,C00078,C03161,R08160,2
33122,C00011_C00078,C00078,C00011,R08160,0
33123,C00001_C00078,C00078,C00001,R08160,0
33124,C02937_C03024,C03024,C02937,R08160,2
33125,C03024_C03161,C03024,C03161,R08160,2
33126,C00011_C03024,C03024,C00011,R08160,2
33127,C00001_C03024,C03024,C00001,R08160,2
33128,C00007_C02937,C00007,C02937,R08160,2
33129,C00007_C03161,C00007,C03161,R08160,2
33130,C00007_C00011,C00007,C00011,R08160,0
33131,C00001_C00007,C00007,C00001,R08160,0
33132,C05764_C16520,C05764,C16520,R08161,1
33133,C00139_C05764,C05764,C00139,R08161,2
33134,C00001_C05764,C05764,C00001,R08161,2
33135,C00138_C16520,C00138,C16520,R08161,2
33136,C00138_C00139,C00138,C00139,R08161,2
33137,C00001_C00138,C00138,C00001,R08161,2
33138,C00007_C16520,C00007,C16520,R08161,2
33139,C00007_C00139,C00007,C00139,R08161,2
33140,C00001_C00007,C00007,C00001,R08161,0
33141,C00080_C16520,C00080,C16520,R08161,2
33142,C00080_C00139,C00080,C00139,R08161,2
33143,C00001_C00080,C00080,C00001,R08161,2
33144,C00229_C16520,C16520,C00229,R08162,2
33145,C08362_C16520,C16520,C08362,R08162,1
33146,C00001_C00229,C00001,C00229,R08162,2
33147,C00001_C08362,C00001,C08362,R08162,0
33148,C00229_C04088,C04088,C00229,R08163,2
33149,C01530_C04088,C04088,C01530,R08163,1
33150,C00001_C00229,C00001,C00229,R08163,2
33151,C00001_C01530,C00001,C01530,R08163,0
33152,C16516_C16517,C16516,C16517,R08164,1
33153,C00015_C16516,C16516,C00015,R08164,2
33154,C00029_C16517,C00029,C16517,R08164,0
33155,C00015_C00029,C00029,C00015,R08164,1
33156,C00885_C16519,C00885,C16519,R08165,1
33157,C00011_C00885,C00885,C00011,R08165,2
33158,C00026_C16519,C00026,C16519,R08165,0
33159,C00011_C00026,C00026,C00011,R08165,0
33160,C05817_C16519,C16519,C05817,R08166,1
33161,C00022_C16519,C16519,C00022,R08166,1
33162,C05837_C16517,C16517,C05837,R08167,1
33163,C00054_C16517,C16517,C00054,R08167,2
33164,C00053_C05837,C00053,C05837,R08167,0
33165,C00053_C00054,C00053,C00054,R08167,1
33166,C02937_C16518,C02937,C16518,R08168,2
33167,C00006_C02937,C02937,C00006,R08168,2
33168,C00001_C02937,C02937,C00001,R08168,0
33169,C00097_C16518,C00097,C16518,R08168,2
33170,C00006_C00097,C00097,C00006,R08168,2
33171,C00001_C00097,C00097,C00001,R08168,0
33172,C00005_C16518,C00005,C16518,R08168,2
33173,C00005_C00006,C00005,C00006,R08168,1
33174,C00001_C00005,C00005,C00001,R08168,2
33175,C00007_C16518,C00007,C16518,R08168,2
33176,C00006_C00007,C00007,C00006,R08168,2
33177,C00001_C00007,C00007,C00001,R08168,0
33178,C00080_C16518,C00080,C16518,R08168,2
33179,C00006_C00080,C00080,C00006,R08168,2
33180,C00001_C00080,C00080,C00001,R08168,2
33181,C16516_C16518,C16518,C16516,R08170,1
33182,C00022_C16518,C16518,C00022,R08170,1
33183,C00014_C16518,C16518,C00014,R08170,0
33184,C00001_C16516,C00001,C16516,R08170,2
33185,C00001_C00022,C00001,C00022,R08170,0
33186,C00001_C00014,C00001,C00014,R08170,2
33187,C07394_C16524,C16524,C07394,R08171,1
33188,C00010_C16524,C16524,C00010,R08171,2
33189,C00512_C07394,C00512,C07394,R08171,0
33190,C00010_C00512,C00512,C00010,R08171,1
33191,C11900_C16523,C11900,C16523,R08172,1
33192,C00010_C11900,C11900,C00010,R08172,2
33193,C16523_C16833,C16833,C16523,R08172,0
33194,C00010_C16833,C16833,C00010,R08172,1
33195,C16523_C16524,C16523,C16524,R08173,1
33196,C00028_C16523,C16523,C00028,R08173,2
33197,C00001_C16523,C16523,C00001,R08173,2
33198,C00030_C16524,C00030,C16524,R08173,2
33199,C00028_C00030,C00030,C00028,R08173,2
33200,C00001_C00030,C00030,C00001,R08173,2
33201,C00007_C16524,C00007,C16524,R08173,0
33202,C00007_C00028,C00007,C00028,R08173,2
33203,C00001_C00007,C00007,C00001,R08173,0
33204,C00010_C00412,C00412,C00010,R08174,1
33205,C00412_C01530,C00412,C01530,R08174,1
33206,C00001_C00010,C00001,C00010,R08174,2
33207,C00001_C01530,C00001,C01530,R08174,0
33208,C00010_C02041,C02041,C00010,R08175,1
33209,C02041_C06425,C02041,C06425,R08175,1
33210,C00001_C00010,C00001,C00010,R08175,2
33211,C00001_C06425,C00001,C06425,R08175,0
33212,C00010_C00510,C00510,C00010,R08176,1
33213,C00510_C00712,C00510,C00712,R08176,1
33214,C00001_C00010,C00001,C00010,R08176,2
33215,C00001_C00712,C00001,C00712,R08176,0
33216,C00010_C02050,C02050,C00010,R08177,1
33217,C01595_C02050,C02050,C01595,R08177,1
33218,C00001_C00010,C00001,C00010,R08177,2
33219,C00001_C01595,C00001,C01595,R08177,0
33220,C00010_C16162,C16162,C00010,R08178,1
33221,C06427_C16162,C16162,C06427,R08178,1
33222,C00001_C00010,C00001,C00010,R08178,2
33223,C00001_C06427,C00001,C06427,R08178,0
33224,C00010_C16165,C16165,C00010,R08179,1
33225,C06428_C16165,C16165,C06428,R08179,1
33226,C00001_C00010,C00001,C00010,R08179,2
33227,C00001_C06428,C00001,C06428,R08179,0
33228,C00010_C16169,C16169,C00010,R08180,1
33229,C06429_C16169,C16169,C06429,R08180,1
33230,C00001_C00010,C00001,C00010,R08180,2
33231,C00001_C06429,C00001,C06429,R08180,0
33232,C00010_C03035,C03035,C00010,R08181,1
33233,C03035_C06426,C03035,C06426,R08181,1
33234,C00001_C00010,C00001,C00010,R08181,2
33235,C00001_C06426,C00001,C06426,R08181,0
33236,C00010_C03595,C03595,C00010,R08182,1
33237,C03242_C03595,C03595,C03242,R08182,1
33238,C00001_C00010,C00001,C00010,R08182,2
33239,C00001_C03242,C00001,C03242,R08182,0
33240,C00010_C02249,C02249,C00010,R08183,1
33241,C00219_C02249,C02249,C00219,R08183,1
33242,C00001_C00010,C00001,C00010,R08183,2
33243,C00001_C00219,C00001,C00219,R08183,0
33244,C00010_C16528,C16528,C00010,R08184,1
33245,C08281_C16528,C16528,C08281,R08184,1
33246,C00001_C00010,C00001,C00010,R08184,2
33247,C00001_C08281,C00001,C08281,R08184,0
33248,C00010_C16529,C16529,C00010,R08185,1
33249,C08320_C16529,C16529,C08320,R08185,1
33250,C00001_C00010,C00001,C00010,R08185,2
33251,C00001_C08320,C00001,C08320,R08185,0
33252,C00010_C16530,C16530,C00010,R08186,1
33253,C16526_C16530,C16530,C16526,R08186,1
33254,C00001_C00010,C00001,C00010,R08186,2
33255,C00001_C16526,C00001,C16526,R08186,0
33256,C00010_C16531,C16531,C00010,R08187,1
33257,C08316_C16531,C16531,C08316,R08187,1
33258,C00001_C00010,C00001,C00010,R08187,2
33259,C00001_C08316,C00001,C08316,R08187,0
33260,C00010_C16532,C16532,C00010,R08188,1
33261,C08323_C16532,C16532,C08323,R08188,1
33262,C00001_C00010,C00001,C00010,R08188,2
33263,C00001_C08323,C00001,C08323,R08188,0
33264,C00010_C16166,C16166,C00010,R08189,1
33265,C16166_C16513,C16166,C16513,R08189,1
33266,C00001_C00010,C00001,C00010,R08189,2
33267,C00001_C16513,C00001,C16513,R08189,0
33268,C00010_C16180,C16180,C00010,R08190,1
33269,C16180_C16525,C16180,C16525,R08190,1
33270,C00001_C00010,C00001,C00010,R08190,2
33271,C00001_C16525,C00001,C16525,R08190,0
33272,C00010_C16170,C16170,C00010,R08191,1
33273,C16170_C16527,C16170,C16527,R08191,1
33274,C00001_C00010,C00001,C00010,R08191,2
33275,C00001_C16527,C00001,C16527,R08191,0
33276,C00010_C16179,C16179,C00010,R08192,1
33277,C16179_C16522,C16179,C16522,R08192,1
33278,C00001_C00010,C00001,C00010,R08192,2
33279,C00001_C16522,C00001,C16522,R08192,0
33280,C00357_C04501,C00357,C04501,R08193,2
33281,C06485_C16538,C16538,C06485,R08194,2
33282,C00005_C16538,C16538,C00005,R08194,2
33283,C00080_C16538,C16538,C00080,R08194,2
33284,C00006_C06485,C00006,C06485,R08194,2
33285,C00005_C00006,C00006,C00005,R08194,1
33286,C00006_C00080,C00006,C00080,R08194,2
33287,C00037_C00820,C00820,C00037,R08195,2
33288,C00084_C00820,C00820,C00084,R08195,2
33289,C00037_C12317,C12317,C00037,R08196,2
33290,C00084_C12317,C12317,C00084,R08196,2
33291,C00062_C03771,C00062,C03771,R08197,1
33292,C00041_C00062,C00062,C00041,R08197,0
33293,C00022_C03771,C00022,C03771,R08197,0
33294,C00022_C00041,C00022,C00041,R08197,1
33295,C00026_C02630,C02630,C00026,R08198,2
33296,C00004_C02630,C02630,C00004,R08198,2
33297,C00080_C02630,C02630,C00080,R08198,2
33298,C00003_C00026,C00003,C00026,R08198,2
33299,C00003_C00004,C00003,C00004,R08198,1
33300,C00003_C00080,C00003,C00080,R08198,2
33301,C00235_C16521,C00235,C16521,R08199,1
33302,C00013_C00235,C00235,C00013,R08199,0
33303,C00022_C02798,C02798,C00022,R08200,1
33304,C00009_C02798,C02798,C00009,R08200,0
33305,C00001_C00022,C00001,C00022,R08200,0
33306,C00001_C00009,C00001,C00009,R08200,0
33307,C00002_C00008,C00002,C00008,R08201,1
33308,C00002_C00009,C00002,C00009,R08201,0
33309,C00002_C05379,C00002,C05379,R08201,2
33310,C00008_C00026,C00026,C00008,R08201,2
33311,C00009_C00026,C00026,C00009,R08201,2
33312,C00026_C05379,C00026,C05379,R08201,1
33313,C00008_C00288,C00288,C00008,R08201,0
33314,C00009_C00288,C00288,C00009,R08201,0
33315,C00288_C05379,C00288,C05379,R08201,2
33316,C00008_C00080,C00080,C00008,R08201,2
33317,C00009_C00080,C00080,C00009,R08201,2
33318,C00080_C05379,C00080,C05379,R08201,2
33319,C02139_C16540,C02139,C16540,R08203,1
33320,C00001_C02139,C02139,C00001,R08203,0
33321,C00006_C02139,C02139,C00006,R08203,2
33322,C00007_C16540,C00007,C16540,R08203,0
33323,C00001_C00007,C00007,C00001,R08203,0
33324,C00006_C00007,C00007,C00006,R08203,2
33325,C00005_C16540,C00005,C16540,R08203,2
33326,C00001_C00005,C00005,C00001,R08203,2
33327,C00005_C00006,C00005,C00006,R08203,1
33328,C00080_C16540,C00080,C16540,R08203,2
33329,C00001_C00080,C00080,C00001,R08203,2
33330,C00006_C00080,C00080,C00006,R08203,2
33331,C16540_C16541,C16540,C16541,R08204,1
33332,C00001_C16540,C16540,C00001,R08204,0
33333,C00006_C16540,C16540,C00006,R08204,2
33334,C00007_C16541,C00007,C16541,R08204,2
33335,C00001_C00007,C00007,C00001,R08204,0
33336,C00006_C00007,C00007,C00006,R08204,2
33337,C00005_C16541,C00005,C16541,R08204,2
33338,C00001_C00005,C00005,C00001,R08204,2
33339,C00005_C00006,C00005,C00006,R08204,1
33340,C00080_C16541,C00080,C16541,R08204,2
33341,C00001_C00080,C00080,C00001,R08204,2
33342,C00006_C00080,C00080,C00006,R08204,2
33343,C00280_C04676,C00280,C04676,R08205,1
33344,C00006_C00280,C00280,C00006,R08205,2
33345,C00001_C00280,C00280,C00001,R08205,2
33346,C00005_C04676,C00005,C04676,R08205,2
33347,C00005_C00006,C00005,C00006,R08205,1
33348,C00001_C00005,C00005,C00001,R08205,2
33349,C00080_C04676,C00080,C04676,R08205,2
33350,C00006_C00080,C00080,C00006,R08205,2
33351,C00001_C00080,C00080,C00001,R08205,2
33352,C00007_C04676,C00007,C04676,R08205,0
33353,C00006_C00007,C00007,C00006,R08205,2
33354,C00001_C00007,C00007,C00001,R08205,0
33355,C00280_C01176,C01176,C00280,R08206,2
33356,C00033_C01176,C01176,C00033,R08206,2
33357,C00006_C01176,C01176,C00006,R08206,2
33358,C00001_C01176,C01176,C00001,R08206,2
33359,C00005_C00280,C00005,C00280,R08206,2
33360,C00005_C00033,C00005,C00033,R08206,2
33361,C00005_C00006,C00005,C00006,R08206,1
33362,C00001_C00005,C00005,C00001,R08206,2
33363,C00080_C00280,C00080,C00280,R08206,2
33364,C00033_C00080,C00080,C00033,R08206,2
33365,C00006_C00080,C00080,C00006,R08206,2
33366,C00001_C00080,C00080,C00001,R08206,2
33367,C00007_C00280,C00007,C00280,R08206,2
33368,C00007_C00033,C00007,C00033,R08206,0
33369,C00006_C00007,C00007,C00006,R08206,2
33370,C00001_C00007,C00007,C00001,R08206,0
33371,C09276_C09305,C09276,C09305,R08207,2
33372,C03161_C09276,C09276,C03161,R08207,2
33373,C00207_C09276,C09276,C00207,R08207,2
33374,C00001_C09276,C09276,C00001,R08207,2
33375,C03024_C09305,C03024,C09305,R08207,2
33376,C03024_C03161,C03024,C03161,R08207,2
33377,C00207_C03024,C03024,C00207,R08207,2
33378,C00001_C03024,C03024,C00001,R08207,2
33379,C00007_C09305,C00007,C09305,R08207,2
33380,C00007_C03161,C00007,C03161,R08207,2
33381,C00007_C00207,C00007,C00207,R08207,2
33382,C00001_C00007,C00007,C00001,R08207,0
33383,C00272_C03684,C00272,C03684,R08208,2
33384,C00005_C00272,C00272,C00005,R08208,2
33385,C00080_C00272,C00272,C00080,R08208,2
33386,C00006_C03684,C00006,C03684,R08208,2
33387,C00005_C00006,C00006,C00005,R08208,1
33388,C00006_C00080,C00006,C00080,R08208,2
33389,C00235_C11811,C00235,C11811,R08210,2
33390,C00138_C00235,C00235,C00138,R08210,2
33391,C00080_C00235,C00235,C00080,R08210,2
33392,C00139_C11811,C00139,C11811,R08210,2
33393,C00138_C00139,C00139,C00138,R08210,2
33394,C00080_C00139,C00139,C00080,R08210,2
33395,C00001_C11811,C00001,C11811,R08210,2
33396,C00001_C00138,C00001,C00138,R08210,2
33397,C00001_C00080,C00001,C00080,R08210,2
33398,C00576_C00719,C00576,C00719,R08211,1
33399,C00027_C00576,C00576,C00027,R08211,2
33400,C00080_C00576,C00576,C00080,R08211,2
33401,C00007_C00719,C00007,C00719,R08211,2
33402,C00007_C00027,C00007,C00027,R08211,1
33403,C00007_C00080,C00007,C00080,R08211,2
33404,C00001_C00719,C00001,C00719,R08211,0
33405,C00001_C00027,C00001,C00027,R08211,0
33406,C00001_C00080,C00001,C00080,R08211,2
33407,C00114_C00719,C00114,C00719,R08212,2
33408,C00027_C00114,C00114,C00027,R08212,2
33409,C00080_C00114,C00114,C00080,R08212,2
33410,C00007_C00719,C00007,C00719,R08212,2
33411,C00007_C00027,C00007,C00027,R08212,1
33412,C00007_C00080,C00007,C00080,R08212,2
33413,C00001_C00719,C00001,C00719,R08212,0
33414,C00001_C00027,C00001,C00027,R08212,0
33415,C00001_C00080,C00001,C00080,R08212,2
33416,C00026_C16579,C00026,C16579,R08213,2
33417,C00010_C00026,C00026,C00010,R08213,2
33418,C00024_C16579,C00024,C16579,R08213,2
33419,C00010_C00024,C00024,C00010,R08213,1
33420,C16588_C16597,C16597,C16588,R08214,1
33421,C00011_C16597,C16597,C00011,R08214,0
33422,C00004_C16597,C16597,C00004,R08214,2
33423,C00080_C16597,C16597,C00080,R08214,2
33424,C00003_C16588,C00003,C16588,R08214,2
33425,C00003_C00011,C00003,C00011,R08214,2
33426,C00003_C00004,C00003,C00004,R08214,1
33427,C00003_C00080,C00003,C00080,R08214,2
33428,C16589_C16600,C16600,C16589,R08215,1
33429,C00011_C16600,C16600,C00011,R08215,0
33430,C00004_C16600,C16600,C00004,R08215,2
33431,C00080_C16600,C16600,C00080,R08215,2
33432,C00003_C16589,C00003,C16589,R08215,2
33433,C00003_C00011,C00003,C00011,R08215,2
33434,C00003_C00004,C00003,C00004,R08215,1
33435,C00003_C00080,C00003,C00080,R08215,2
33436,C04628_C16594,C16594,C04628,R08217,1
33437,C00008_C16594,C16594,C00008,R08217,2
33438,C00002_C04628,C00002,C04628,R08217,0
33439,C00002_C00008,C00002,C00008,R08217,1
33440,C06481_C06482,C06481,C06482,R08219,2
33441,C00009_C06481,C06481,C00009,R08219,2
33442,C05172_C06482,C05172,C06482,R08219,2
33443,C00009_C05172,C05172,C00009,R08219,2
33444,C12650_C16635,C12650,C16635,R08220,2
33445,C12650_C16834,C12650,C16834,R08220,2
33446,C00011_C12650,C12650,C00011,R08220,2
33447,C00001_C16635,C00001,C16635,R08220,2
33448,C00001_C16834,C00001,C16834,R08220,2
33449,C00001_C00011,C00001,C00011,R08220,0
33450,C12739_C16635,C16635,C12739,R08221,1
33451,C00014_C16635,C16635,C00014,R08221,0
33452,C00001_C12739,C00001,C12739,R08221,0
33453,C00001_C00014,C00001,C00014,R08221,2
33454,C07649_C12739,C12739,C07649,R08222,1
33455,C12739_C16637,C12739,C16637,R08222,0
33456,C00009_C07649,C00009,C07649,R08222,2
33457,C00009_C16637,C00009,C16637,R08222,0
33458,C06481_C16638,C06481,C16638,R08223,2
33459,C00008_C06481,C06481,C00008,R08223,2
33460,C00002_C16638,C00002,C16638,R08223,2
33461,C00002_C00008,C00002,C00008,R08223,1
33462,C06482_C16638,C16638,C06482,R08224,2
33463,C00009_C16638,C16638,C00009,R08224,2
33464,C05172_C06482,C05172,C06482,R08224,2
33465,C00009_C05172,C05172,C00009,R08224,2
33466,C00001_C06482,C00001,C06482,R08224,2
33467,C00001_C00009,C00001,C00009,R08224,0
33468,C07649_C12673,C12673,C07649,R08225,2
33469,C12673_C16835,C12673,C16835,R08225,2
33470,C03161_C12673,C12673,C03161,R08225,2
33471,C00001_C12673,C12673,C00001,R08225,2
33472,C03024_C07649,C03024,C07649,R08225,2
33473,C03024_C16835,C03024,C16835,R08225,2
33474,C03024_C03161,C03024,C03161,R08225,2
33475,C00001_C03024,C03024,C00001,R08225,2
33476,C00007_C07649,C00007,C07649,R08225,2
33477,C00007_C16835,C00007,C16835,R08225,2
33478,C00007_C03161,C00007,C03161,R08225,2
33479,C00001_C00007,C00007,C00001,R08225,0
33480,C07649_C16630,C07649,C16630,R08226,1
33481,C00006_C07649,C07649,C00006,R08226,2
33482,C00005_C16630,C00005,C16630,R08226,2
33483,C00005_C00006,C00005,C00006,R08226,1
33484,C00080_C16630,C00080,C16630,R08226,2
33485,C00006_C00080,C00080,C00006,R08226,2
33486,C16630_C16631,C16630,C16631,R08227,1
33487,C00001_C16631,C00001,C16631,R08227,0
33488,C16631_C16632,C16631,C16632,R08228,1
33489,C00011_C16631,C16631,C00011,R08228,0
33490,C00014_C16631,C16631,C00014,R08228,0
33491,C00001_C16632,C00001,C16632,R08228,2
33492,C00001_C00011,C00001,C00011,R08228,0
33493,C00001_C00014,C00001,C00014,R08228,2
33494,C07649_C16633,C07649,C16633,R08229,1
33495,C00009_C07649,C07649,C00009,R08229,2
33496,C00620_C16633,C00620,C16633,R08229,0
33497,C00009_C00620,C00620,C00009,R08229,0
33498,C07649_C11736,C07649,C11736,R08230,1
33499,C00009_C07649,C07649,C00009,R08230,2
33500,C00672_C11736,C00672,C11736,R08230,0
33501,C00009_C00672,C00672,C00009,R08230,0
33502,C07649_C16634,C07649,C16634,R08231,2
33503,C00013_C07649,C07649,C00013,R08231,2
33504,C00119_C16634,C00119,C16634,R08231,2
33505,C00013_C00119,C00119,C00013,R08231,0
33506,C16633_C16634,C16633,C16634,R08232,2
33507,C00008_C16633,C16633,C00008,R08232,2
33508,C00002_C16634,C00002,C16634,R08232,2
33509,C00002_C00008,C00002,C00008,R08232,1
33510,C04242_C11736,C11736,C04242,R08233,2
33511,C00008_C11736,C11736,C00008,R08233,2
33512,C00002_C04242,C00002,C04242,R08233,2
33513,C00002_C00008,C00002,C00008,R08233,1
33514,C02380_C06837,C06837,C02380,R08234,2
33515,C06837_C16621,C06837,C16621,R08234,2
33516,C02380_C16613,C02380,C16613,R08235,2
33517,C00027_C02380,C02380,C00027,R08235,2
33518,C00001_C16613,C00001,C16613,R08235,2
33519,C00001_C00027,C00001,C00027,R08235,0
33520,C00007_C16613,C00007,C16613,R08235,2
33521,C00007_C00027,C00007,C00027,R08235,1
33522,C02380_C16614,C02380,C16614,R08236,2
33523,C00021_C02380,C02380,C00021,R08236,2
33524,C00019_C16614,C00019,C16614,R08236,0
33525,C00019_C00021,C00019,C00021,R08236,1
33526,C02380_C04646,C02380,C04646,R08237,2
33527,C00013_C02380,C02380,C00013,R08237,2
33528,C00119_C04646,C00119,C04646,R08237,2
33529,C00013_C00119,C00119,C00013,R08237,0
33530,C16614_C16615,C16614,C16615,R08238,1
33531,C00013_C16614,C16614,C00013,R08238,2
33532,C00119_C16615,C00119,C16615,R08238,0
33533,C00013_C00119,C00119,C00013,R08238,0
33534,C04646_C16615,C04646,C16615,R08239,1
33535,C00021_C04646,C04646,C00021,R08239,2
33536,C00019_C16615,C00019,C16615,R08239,0
33537,C00019_C00021,C00019,C00021,R08239,1
33538,C04646_C16618,C04646,C16618,R08240,2
33539,C00004_C04646,C04646,C00004,R08240,2
33540,C00080_C04646,C04646,C00080,R08240,2
33541,C00003_C16618,C00003,C16618,R08240,2
33542,C00003_C00004,C00003,C00004,R08240,1
